,label,vector
822,/content/drive/My Drive/faces94/male/gmwate/gmwate.15.jpg,[ 66 160 106 ...  32  64  52]
823,/content/drive/My Drive/faces94/male/gmwate/gmwate.11.jpg,[ 71 162 107 ...  24  67  55]
824,/content/drive/My Drive/faces94/male/gmwate/gmwate.10.jpg,[ 69 162 105 ...  35  60  56]
825,/content/drive/My Drive/faces94/male/gmwate/gmwate.1.jpg,[ 69 163 104 ...  23  71  58]
826,/content/drive/My Drive/faces94/male/gmwate/gmwate.13.jpg,[ 68 161 106 ...  25  69  57]
827,/content/drive/My Drive/faces94/male/gmwate/gmwate.16.jpg,[ 67 161 107 ...  28  70  55]
828,/content/drive/My Drive/faces94/male/gmwate/gmwate.18.jpg,[ 69 161 108 ...  31  66  59]
829,/content/drive/My Drive/faces94/male/gmwate/gmwate.17.jpg,[ 70 162 109 ...  31  67  56]
830,/content/drive/My Drive/faces94/male/gmwate/gmwate.19.jpg,[ 67 162 107 ...  34  61  54]
831,/content/drive/My Drive/faces94/male/gmwate/gmwate.2.jpg,[ 68 161 106 ...  33  62  54]
832,/content/drive/My Drive/faces94/male/gmwate/gmwate.3.jpg,[ 68 165 103 ...  31  71  58]
833,/content/drive/My Drive/faces94/male/gmwate/gmwate.20.jpg,[ 67 159 106 ...  29  67  54]
834,/content/drive/My Drive/faces94/male/gmwate/gmwate.8.jpg,[ 70 164 105 ...  27  65  53]
835,/content/drive/My Drive/faces94/male/gmwate/gmwate.9.jpg,[ 63 163 107 ...  34  67  58]
836,/content/drive/My Drive/faces94/male/gmwate/gmwate.7.jpg,[ 68 161 106 ...  30  68  57]
837,/content/drive/My Drive/faces94/male/gmwate/gmwate.6.jpg,[ 71 162 107 ...  37  64  55]
838,/content/drive/My Drive/faces94/male/gmwate/gmwate.4.jpg,[ 68 161 106 ...  34  61  53]
839,/content/drive/My Drive/faces94/male/gmwate/gmwate.5.jpg,[ 70 166 102 ...  84 148 123]
840,/content/drive/My Drive/faces94/male/gsreas/gsreas.1.jpg,[ 71 163 100 ...  31  96  72]
841,/content/drive/My Drive/faces94/male/gsreas/gsreas.10.jpg,[ 73 164 101 ...  30  94  72]
842,/content/drive/My Drive/faces94/male/gsreas/gsreas.11.jpg,[ 67 162 105 ...  28  95  74]
843,/content/drive/My Drive/faces94/male/gsreas/gsreas.13.jpg,[ 70 163 102 ...  27  97  75]
844,/content/drive/My Drive/faces94/male/gsreas/gsreas.14.jpg,[ 73 164 108 ...  28  96  73]
845,/content/drive/My Drive/faces94/male/gsreas/gsreas.12.jpg,[ 69 163 104 ...  29  96  75]
846,/content/drive/My Drive/faces94/male/gsreas/gsreas.15.jpg,[ 69 166  98 ...  29  92  73]
847,/content/drive/My Drive/faces94/male/gsreas/gsreas.16.jpg,[ 61 158 100 ...  26  87  69]
848,/content/drive/My Drive/faces94/male/gsreas/gsreas.20.jpg,[ 75 162 100 ... 102 165 143]
849,/content/drive/My Drive/faces94/male/gsreas/gsreas.3.jpg,[ 69 158 102 ...  30  88  70]
850,/content/drive/My Drive/faces94/male/gsreas/gsreas.19.jpg,[ 68 159 103 ...  27  89  71]
851,/content/drive/My Drive/faces94/male/gsreas/gsreas.18.jpg,[ 69 161 102 ...  24  92  70]
852,/content/drive/My Drive/faces94/male/gsreas/gsreas.17.jpg,[ 63 165 104 ...  82 144 121]
853,/content/drive/My Drive/faces94/male/gsreas/gsreas.2.jpg,[ 69 162 107 ...  96 158 134]
854,/content/drive/My Drive/faces94/male/gsreas/gsreas.4.jpg,[ 70 162 103 ...  72 136 115]
855,/content/drive/My Drive/faces94/male/gsreas/gsreas.6.jpg,[ 72 160 104 ...  38 108  81]
856,/content/drive/My Drive/faces94/male/gsreas/gsreas.7.jpg,[ 68 163 106 ...  28  93  71]
857,/content/drive/My Drive/faces94/male/gsreas/gsreas.8.jpg,[ 69 163 106 ...  72 134 113]
858,/content/drive/My Drive/faces94/male/gsreas/gsreas.5.jpg,[ 69 165 101 ...  32  96  76]
859,/content/drive/My Drive/faces94/male/gsreas/gsreas.9.jpg,[ 37  85  56 ... 248 216 187]
860,/content/drive/My Drive/faces94/male/gpapaz/gpapaz.1.jpg,[ 40  86  57 ... 255 230 196]
861,/content/drive/My Drive/faces94/male/gpapaz/gpapaz.10.jpg,[ 40  86  57 ... 250 225 189]
862,/content/drive/My Drive/faces94/male/gpapaz/gpapaz.12.jpg,[ 39  86  54 ... 254 232 200]
863,/content/drive/My Drive/faces94/male/gpapaz/gpapaz.13.jpg,[ 42  84  56 ... 228 213 181]
864,/content/drive/My Drive/faces94/male/gpapaz/gpapaz.14.jpg,[ 38  87  55 ... 252 221 197]
865,/content/drive/My Drive/faces94/male/gpapaz/gpapaz.11.jpg,[ 39  84  57 ... 229 209 182]
866,/content/drive/My Drive/faces94/male/gpapaz/gpapaz.15.jpg,[ 37  86  54 ... 254 226 199]
867,/content/drive/My Drive/faces94/male/gpapaz/gpapaz.2.jpg,[ 38  87  55 ... 236 214 189]
868,/content/drive/My Drive/faces94/male/gpapaz/gpapaz.19.jpg,[ 40  86  57 ... 214 204 177]
869,/content/drive/My Drive/faces94/male/gpapaz/gpapaz.17.jpg,[ 39  86  54 ... 228 213 182]
870,/content/drive/My Drive/faces94/male/gpapaz/gpapaz.18.jpg,[ 40  86  57 ... 222 200 177]
871,/content/drive/My Drive/faces94/male/gpapaz/gpapaz.16.jpg,[ 37  85  56 ... 242 226 188]
872,/content/drive/My Drive/faces94/male/gpapaz/gpapaz.20.jpg,[ 38  86  57 ... 250 225 195]
873,/content/drive/My Drive/faces94/male/gpapaz/gpapaz.3.jpg,[ 40  85  56 ... 251 225 191]
874,/content/drive/My Drive/faces94/male/gpapaz/gpapaz.4.jpg,[ 37  85  56 ... 254 229 202]
875,/content/drive/My Drive/faces94/male/gpapaz/gpapaz.6.jpg,[ 38  86  57 ... 241 226 193]
876,/content/drive/My Drive/faces94/male/gpapaz/gpapaz.7.jpg,[ 41  88  55 ... 250 225 195]
877,/content/drive/My Drive/faces94/male/gpapaz/gpapaz.5.jpg,[ 39  85  56 ... 253 233 197]
878,/content/drive/My Drive/faces94/male/gpapaz/gpapaz.8.jpg,[ 39  85  56 ... 255 231 196]
879,/content/drive/My Drive/faces94/male/gpapaz/gpapaz.9.jpg,[ 67 173 114 ...  27 100  78]
880,/content/drive/My Drive/faces94/male/gjnorm/gjnorm.1.jpg,[ 72 172 114 ...  32  98  76]
881,/content/drive/My Drive/faces94/male/gjnorm/gjnorm.10.jpg,[ 72 173 113 ...  29 100  80]
882,/content/drive/My Drive/faces94/male/gjnorm/gjnorm.12.jpg,[ 70 173 115 ...  31 100  80]
883,/content/drive/My Drive/faces94/male/gjnorm/gjnorm.13.jpg,[ 68 175 112 ...  32 101  81]
884,/content/drive/My Drive/faces94/male/gjnorm/gjnorm.11.jpg,[ 74 174 113 ...  31  98  79]
885,/content/drive/My Drive/faces94/male/gjnorm/gjnorm.14.jpg,[ 75 172 115 ...  33 100  79]
886,/content/drive/My Drive/faces94/male/gjnorm/gjnorm.19.jpg,[ 69 172 114 ...  27 101  77]
887,/content/drive/My Drive/faces94/male/gjnorm/gjnorm.2.jpg,[ 70 173 115 ...  28 100  80]
888,/content/drive/My Drive/faces94/male/gjnorm/gjnorm.15.jpg,[ 72 175 114 ...  28 101  79]
889,/content/drive/My Drive/faces94/male/gjnorm/gjnorm.16.jpg,[ 79 177 110 ...  32  98  76]
890,/content/drive/My Drive/faces94/male/gjnorm/gjnorm.18.jpg,[ 73 172 114 ...  30 100  77]
891,/content/drive/My Drive/faces94/male/gjnorm/gjnorm.17.jpg,[ 70 173 115 ...  25 100  80]
892,/content/drive/My Drive/faces94/male/gjnorm/gjnorm.20.jpg,[ 72 173 113 ...  27  99  76]
893,/content/drive/My Drive/faces94/male/gjnorm/gjnorm.3.jpg,[ 71 176 113 ...  32 100  74]
894,/content/drive/My Drive/faces94/male/gjnorm/gjnorm.4.jpg,[ 74 176 111 ...  31 101  78]
895,/content/drive/My Drive/faces94/male/gjnorm/gjnorm.5.jpg,[ 75 174 113 ...  28 100  80]
896,/content/drive/My Drive/faces94/male/gjnorm/gjnorm.7.jpg,[ 71 172 114 ...  32  99  78]
897,/content/drive/My Drive/faces94/male/gjnorm/gjnorm.6.jpg,[ 74 175 110 ...  28  97  77]
898,/content/drive/My Drive/faces94/male/gjnorm/gjnorm.9.jpg,[ 75 174 112 ...  33  99  79]
899,/content/drive/My Drive/faces94/male/gjnorm/gjnorm.8.jpg,[ 68 149  92 ...  36  45  38]
900,/content/drive/My Drive/faces94/male/ggeorg/ggeorg.10.jpg,[ 72 152  86 ...  43  49  47]
901,/content/drive/My Drive/faces94/male/ggeorg/ggeorg.1.jpg,[ 66 147  91 ...  36  46  40]
902,/content/drive/My Drive/faces94/male/ggeorg/ggeorg.11.jpg,[ 63 148  90 ...  38  44  42]
903,/content/drive/My Drive/faces94/male/ggeorg/ggeorg.12.jpg,[ 65 143  88 ...  45  49  45]
904,/content/drive/My Drive/faces94/male/ggeorg/ggeorg.13.jpg,[ 68 147  90 ...  45  49  44]
905,/content/drive/My Drive/faces94/male/ggeorg/ggeorg.14.jpg,[ 68 147  90 ...  44  48  46]
906,/content/drive/My Drive/faces94/male/ggeorg/ggeorg.15.jpg,[ 64 146  87 ...  40  46  41]
907,/content/drive/My Drive/faces94/male/ggeorg/ggeorg.16.jpg,[ 66 144  90 ...  43  47  45]
908,/content/drive/My Drive/faces94/male/ggeorg/ggeorg.17.jpg,[ 63 147  85 ...  38  42  39]
909,/content/drive/My Drive/faces94/male/ggeorg/ggeorg.18.jpg,[ 65 145  88 ...  40  42  37]
910,/content/drive/My Drive/faces94/male/ggeorg/ggeorg.19.jpg,[ 62 149  91 ...  40  44  39]
911,/content/drive/My Drive/faces94/male/ggeorg/ggeorg.5.jpg,[ 64 149  91 ...  38  44  39]
912,/content/drive/My Drive/faces94/male/ggeorg/ggeorg.7.jpg,[ 69 148  91 ...  35  43  38]
913,/content/drive/My Drive/faces94/male/ggeorg/ggeorg.3.jpg,[ 64 149  91 ...  39  44  42]
914,/content/drive/My Drive/faces94/male/ggeorg/ggeorg.2.jpg,[ 64 148  86 ...  38  41  40]
915,/content/drive/My Drive/faces94/male/ggeorg/ggeorg.20.jpg,[ 68 147  90 ...  38  44  39]
916,/content/drive/My Drive/faces94/male/ggeorg/ggeorg.4.jpg,[ 64 149  91 ...  35  44  38]
917,/content/drive/My Drive/faces94/male/ggeorg/ggeorg.8.jpg,[ 63 148  90 ...  40  45  43]
918,/content/drive/My Drive/faces94/male/ggeorg/ggeorg.6.jpg,[ 69 148  91 ...  40  44  39]
919,/content/drive/My Drive/faces94/male/ggeorg/ggeorg.9.jpg,[ 57 130  86 ...  31 106  79]
920,/content/drive/My Drive/faces94/male/irdrew/irdrew.15.jpg,[ 58 130  88 ...  28 106  78]
921,/content/drive/My Drive/faces94/male/irdrew/irdrew.14.jpg,[ 52 130  83 ...  30 106  80]
922,/content/drive/My Drive/faces94/male/irdrew/irdrew.13.jpg,[ 53 130  86 ...  31 104  78]
923,/content/drive/My Drive/faces94/male/irdrew/irdrew.12.jpg,[ 55 130  86 ...  31 102  80]
924,/content/drive/My Drive/faces94/male/irdrew/irdrew.1.jpg,[ 54 131  87 ...  29 106  79]
925,/content/drive/My Drive/faces94/male/irdrew/irdrew.10.jpg,[ 55 131  85 ...  34 105  79]
926,/content/drive/My Drive/faces94/male/irdrew/irdrew.11.jpg,[ 51 133  91 ...  31 105  79]
927,/content/drive/My Drive/faces94/male/irdrew/irdrew.16.jpg,[ 47 131  86 ...  32 106  79]
928,/content/drive/My Drive/faces94/male/irdrew/irdrew.17.jpg,[ 55 132  88 ...  30 107  80]
929,/content/drive/My Drive/faces94/male/irdrew/irdrew.18.jpg,[ 55 133  86 ...  35 105  79]
930,/content/drive/My Drive/faces94/male/irdrew/irdrew.19.jpg,[ 53 129  85 ...  34 105  78]
931,/content/drive/My Drive/faces94/male/irdrew/irdrew.2.jpg,[ 63 131  88 ...  32 107  79]
932,/content/drive/My Drive/faces94/male/irdrew/irdrew.20.jpg,[ 53 134  87 ...  35 106  80]
933,/content/drive/My Drive/faces94/male/irdrew/irdrew.7.jpg,[ 52 133  88 ...  31 105  79]
934,/content/drive/My Drive/faces94/male/irdrew/irdrew.5.jpg,[ 53 128  82 ...  32 104  81]
935,/content/drive/My Drive/faces94/male/irdrew/irdrew.4.jpg,[ 56 131  87 ...  32 106  80]
936,/content/drive/My Drive/faces94/male/irdrew/irdrew.6.jpg,[ 53 130  86 ...  32 105  78]
937,/content/drive/My Drive/faces94/male/irdrew/irdrew.3.jpg,[ 52 132  89 ...  32 106  79]
938,/content/drive/My Drive/faces94/male/irdrew/irdrew.8.jpg,[ 52 132  89 ...  37 104  83]
939,/content/drive/My Drive/faces94/male/irdrew/irdrew.9.jpg,[ 45 101  66 ...  26  80  64]
940,/content/drive/My Drive/faces94/male/gjhero/gjhero.12.jpg,[ 45 101  66 ...  28  78  60]
941,/content/drive/My Drive/faces94/male/gjhero/gjhero.14.jpg,[ 49 102  69 ...  28  81  67]
942,/content/drive/My Drive/faces94/male/gjhero/gjhero.10.jpg,[ 44 102  67 ...  27  81  64]
943,/content/drive/My Drive/faces94/male/gjhero/gjhero.11.jpg,[ 49 104  65 ...  31  76  60]
944,/content/drive/My Drive/faces94/male/gjhero/gjhero.1.jpg,[45 99 62 ... 30 77 61]
945,/content/drive/My Drive/faces94/male/gjhero/gjhero.15.jpg,[ 45 100  67 ...  28  80  62]
946,/content/drive/My Drive/faces94/male/gjhero/gjhero.16.jpg,[ 47 101  66 ...  30  79  63]
947,/content/drive/My Drive/faces94/male/gjhero/gjhero.13.jpg,[ 46 100  65 ...  28  79  65]
948,/content/drive/My Drive/faces94/male/gjhero/gjhero.17.jpg,[ 48 102  67 ...  29  79  62]
949,/content/drive/My Drive/faces94/male/gjhero/gjhero.18.jpg,[ 46 101  66 ...  24  78  62]
950,/content/drive/My Drive/faces94/male/gjhero/gjhero.19.jpg,[ 49 101  66 ...  29  78  61]
951,/content/drive/My Drive/faces94/male/gjhero/gjhero.20.jpg,[ 49 100  66 ...  25  81  62]
952,/content/drive/My Drive/faces94/male/gjhero/gjhero.7.jpg,[ 47 103  68 ...  28  77  63]
953,/content/drive/My Drive/faces94/male/gjhero/gjhero.2.jpg,[ 46 102  67 ...  30  79  63]
954,/content/drive/My Drive/faces94/male/gjhero/gjhero.8.jpg,[ 44 100  65 ...  30  81  61]
955,/content/drive/My Drive/faces94/male/gjhero/gjhero.9.jpg,[ 49 104  65 ...  30  80  62]
956,/content/drive/My Drive/faces94/male/gjhero/gjhero.6.jpg,[ 44 101  68 ...  25  78  58]
957,/content/drive/My Drive/faces94/male/gjhero/gjhero.3.jpg,[ 42 102  68 ...  26  82  61]
958,/content/drive/My Drive/faces94/male/gjhero/gjhero.5.jpg,[ 44 102  67 ...  26  82  61]
959,/content/drive/My Drive/faces94/male/gjhero/gjhero.4.jpg,[ 70 172 117 ...  48 135 105]
960,/content/drive/My Drive/faces94/male/gdhatc/gdhatc.1.jpg,[ 70 173 116 ...  48 131 101]
961,/content/drive/My Drive/faces94/male/gdhatc/gdhatc.10.jpg,[ 67 177 114 ...  49 132 103]
962,/content/drive/My Drive/faces94/male/gdhatc/gdhatc.12.jpg,[ 76 172 118 ...  49 130 103]
963,/content/drive/My Drive/faces94/male/gdhatc/gdhatc.13.jpg,[ 75 172 116 ...  50 133 107]
964,/content/drive/My Drive/faces94/male/gdhatc/gdhatc.18.jpg,[ 71 173 118 ...  54 131 106]
965,/content/drive/My Drive/faces94/male/gdhatc/gdhatc.11.jpg,[ 71 176 119 ...  50 131 107]
966,/content/drive/My Drive/faces94/male/gdhatc/gdhatc.19.jpg,[ 70 173 116 ...  46 135 103]
967,/content/drive/My Drive/faces94/male/gdhatc/gdhatc.2.jpg,[ 71 174 117 ...  48 130 106]
968,/content/drive/My Drive/faces94/male/gdhatc/gdhatc.14.jpg,[ 79 173 118 ...  49 129 108]
969,/content/drive/My Drive/faces94/male/gdhatc/gdhatc.16.jpg,[ 75 176 113 ...  53 130 104]
970,/content/drive/My Drive/faces94/male/gdhatc/gdhatc.15.jpg,[ 76 174 120 ...  48 135 103]
971,/content/drive/My Drive/faces94/male/gdhatc/gdhatc.17.jpg,[ 75 173 119 ...  54 135 106]
972,/content/drive/My Drive/faces94/male/gdhatc/gdhatc.20.jpg,[ 79 174 117 ...  49 134 101]
973,/content/drive/My Drive/faces94/male/gdhatc/gdhatc.3.jpg,[ 70 172 117 ...  47 136 101]
974,/content/drive/My Drive/faces94/male/gdhatc/gdhatc.5.jpg,[ 76 173 117 ...  49 133 103]
975,/content/drive/My Drive/faces94/male/gdhatc/gdhatc.6.jpg,[ 76 173 117 ...  50 135 103]
976,/content/drive/My Drive/faces94/male/gdhatc/gdhatc.4.jpg,[ 71 174 117 ...  52 134 105]
977,/content/drive/My Drive/faces94/male/gdhatc/gdhatc.7.jpg,[ 73 176 119 ...  48 134 109]
978,/content/drive/My Drive/faces94/male/gdhatc/gdhatc.9.jpg,[ 75 176 116 ...  53 132 102]
979,/content/drive/My Drive/faces94/male/gdhatc/gdhatc.8.jpg,[ 47 111  69 ...  22  66  49]
980,/content/drive/My Drive/faces94/male/ggrego/ggrego.1.jpg,[ 50 124  76 ...  26  77  54]
981,/content/drive/My Drive/faces94/male/ggrego/ggrego.10.jpg,[ 49 123  75 ...  27  79  56]
982,/content/drive/My Drive/faces94/male/ggrego/ggrego.11.jpg,[ 52 124  77 ...  30  74  57]
983,/content/drive/My Drive/faces94/male/ggrego/ggrego.13.jpg,[ 50 122  75 ...  27  76  53]
984,/content/drive/My Drive/faces94/male/ggrego/ggrego.12.jpg,[ 47 112  67 ...  25  67  50]
985,/content/drive/My Drive/faces94/male/ggrego/ggrego.2.jpg,[ 52 123  75 ...  26  78  55]
986,/content/drive/My Drive/faces94/male/ggrego/ggrego.14.jpg,[ 51 125  77 ...  26  76  52]
987,/content/drive/My Drive/faces94/male/ggrego/ggrego.19.jpg,[ 52 127  76 ...  25  76  56]
988,/content/drive/My Drive/faces94/male/ggrego/ggrego.20.jpg,[ 45 109  65 ...  23  69  47]
989,/content/drive/My Drive/faces94/male/ggrego/ggrego.3.jpg,[ 49 125  77 ...  26  75  55]
990,/content/drive/My Drive/faces94/male/ggrego/ggrego.17.jpg,[ 49 121  74 ...  24  77  57]
991,/content/drive/My Drive/faces94/male/ggrego/ggrego.15.jpg,[ 52 124  77 ...  22  78  57]
992,/content/drive/My Drive/faces94/male/ggrego/ggrego.16.jpg,[ 53 127  79 ...  26  77  56]
993,/content/drive/My Drive/faces94/male/ggrego/ggrego.18.jpg,[ 48 116  69 ...  25  70  53]
994,/content/drive/My Drive/faces94/male/ggrego/ggrego.5.jpg,[ 45 112  67 ...  25  67  46]
995,/content/drive/My Drive/faces94/male/ggrego/ggrego.4.jpg,[ 52 118  72 ...  24  72  53]
996,/content/drive/My Drive/faces94/male/ggrego/ggrego.6.jpg,[ 50 119  74 ...  24  74  55]
997,/content/drive/My Drive/faces94/male/ggrego/ggrego.7.jpg,[ 49 121  74 ...  26  78  55]
998,/content/drive/My Drive/faces94/male/ggrego/ggrego.8.jpg,[ 50 122  75 ...  27  76  53]
999,/content/drive/My Drive/faces94/male/ggrego/ggrego.9.jpg,[37 87 55 ...  4  6  6]
1000,/content/drive/My Drive/faces94/male/jcarte/jcarte.1.jpg,[38 88 58 ...  5  7  7]
1001,/content/drive/My Drive/faces94/male/jcarte/jcarte.15.jpg,[40 86 57 ...  5  7  5]
1002,/content/drive/My Drive/faces94/male/jcarte/jcarte.14.jpg,[36 86 56 ...  4  6  6]
1003,/content/drive/My Drive/faces94/male/jcarte/jcarte.13.jpg,[40 87 55 ...  7  8  6]
1004,/content/drive/My Drive/faces94/male/jcarte/jcarte.10.jpg,[37 86 54 ...  7  7  7]
1005,/content/drive/My Drive/faces94/male/jcarte/jcarte.12.jpg,[37 87 57 ...  5  8  6]
1006,/content/drive/My Drive/faces94/male/jcarte/jcarte.11.jpg,[37 87 57 ...  6  8  6]
1007,/content/drive/My Drive/faces94/male/jcarte/jcarte.16.jpg,[38 88 56 ...  4  6  6]
1008,/content/drive/My Drive/faces94/male/jcarte/jcarte.18.jpg,[37 88 58 ...  7  8  6]
1009,/content/drive/My Drive/faces94/male/jcarte/jcarte.19.jpg,[38 88 56 ...  5  8  6]
1010,/content/drive/My Drive/faces94/male/jcarte/jcarte.2.jpg,[38 86 58 ...  4  6  6]
1011,/content/drive/My Drive/faces94/male/jcarte/jcarte.17.jpg,[38 88 58 ...  5  7  7]
1012,/content/drive/My Drive/faces94/male/jcarte/jcarte.20.jpg,[40 86 57 ...  7 10  8]
1013,/content/drive/My Drive/faces94/male/jcarte/jcarte.7.jpg,[38 88 58 ...  5  8  6]
1014,/content/drive/My Drive/faces94/male/jcarte/jcarte.8.jpg,[39 90 53 ...  7  8  6]
1015,/content/drive/My Drive/faces94/male/jcarte/jcarte.9.jpg,[37 87 57 ...  6  7  5]
1016,/content/drive/My Drive/faces94/male/jcarte/jcarte.5.jpg,[38 87 55 ...  6  8  8]
1017,/content/drive/My Drive/faces94/male/jcarte/jcarte.6.jpg,[40 88 59 ...  7  7  7]
1018,/content/drive/My Drive/faces94/male/jcarte/jcarte.3.jpg,[39 87 58 ...  6  8  6]
1019,/content/drive/My Drive/faces94/male/jcarte/jcarte.4.jpg,[ 80 187 121 ... 196 145  79]
1020,/content/drive/My Drive/faces94/male/kaatki/kaatki.1.jpg,[ 72 166 107 ... 197 149  83]
1021,/content/drive/My Drive/faces94/male/kaatki/kaatki.10.jpg,[ 70 163 108 ... 196 149  84]
1022,/content/drive/My Drive/faces94/male/kaatki/kaatki.11.jpg,[ 75 166 102 ... 195 152  77]
1023,/content/drive/My Drive/faces94/male/kaatki/kaatki.12.jpg,[ 73 165 110 ... 186 143  84]
1024,/content/drive/My Drive/faces94/male/kaatki/kaatki.17.jpg,[ 80 177 115 ... 182 128  69]
1025,/content/drive/My Drive/faces94/male/kaatki/kaatki.2.jpg,[ 69 165 108 ... 177 144  81]
1026,/content/drive/My Drive/faces94/male/kaatki/kaatki.19.jpg,[ 71 164 109 ... 190 151  76]
1027,/content/drive/My Drive/faces94/male/kaatki/kaatki.14.jpg,[ 70 167 102 ... 191 145  83]
1028,/content/drive/My Drive/faces94/male/kaatki/kaatki.15.jpg,[ 71 164 109 ... 183 144  84]
1029,/content/drive/My Drive/faces94/male/kaatki/kaatki.16.jpg,[ 68 162 108 ... 190 146  84]
1030,/content/drive/My Drive/faces94/male/kaatki/kaatki.13.jpg,[ 70 167 107 ... 186 146  78]
1031,/content/drive/My Drive/faces94/male/kaatki/kaatki.18.jpg,[ 71 165 110 ... 181 140  80]
1032,/content/drive/My Drive/faces94/male/kaatki/kaatki.20.jpg,[ 75 170 113 ... 210 158  88]
1033,/content/drive/My Drive/faces94/male/kaatki/kaatki.3.jpg,[ 74 168 113 ... 213 156  84]
1034,/content/drive/My Drive/faces94/male/kaatki/kaatki.4.jpg,[ 73 168 109 ... 192 141  79]
1035,/content/drive/My Drive/faces94/male/kaatki/kaatki.5.jpg,[ 74 166 107 ... 176 140  77]
1036,/content/drive/My Drive/faces94/male/kaatki/kaatki.7.jpg,[ 70 164 109 ... 181 137  78]
1037,/content/drive/My Drive/faces94/male/kaatki/kaatki.6.jpg,[ 73 167 110 ... 185 145  78]
1038,/content/drive/My Drive/faces94/male/kaatki/kaatki.8.jpg,[ 69 166 106 ... 193 147  81]
1039,/content/drive/My Drive/faces94/male/kaatki/kaatki.9.jpg,[ 41  87  55 ... 120 143 112]
1040,/content/drive/My Drive/faces94/male/jlemon/jlemon.1.jpg,[ 43  85  53 ... 143 153 128]
1041,/content/drive/My Drive/faces94/male/jlemon/jlemon.11.jpg,[ 41  85  57 ... 133 150 123]
1042,/content/drive/My Drive/faces94/male/jlemon/jlemon.12.jpg,[ 36  87  53 ... 140 155 127]
1043,/content/drive/My Drive/faces94/male/jlemon/jlemon.10.jpg,[ 47  85  53 ... 134 151 123]
1044,/content/drive/My Drive/faces94/male/jlemon/jlemon.13.jpg,[ 41  85  57 ... 138 155 126]
1045,/content/drive/My Drive/faces94/male/jlemon/jlemon.14.jpg,[ 43  88  53 ... 135 152 126]
1046,/content/drive/My Drive/faces94/male/jlemon/jlemon.15.jpg,[ 42  84  55 ... 141 148 122]
1047,/content/drive/My Drive/faces94/male/jlemon/jlemon.16.jpg,[ 36  85  51 ... 133 144 118]
1048,/content/drive/My Drive/faces94/male/jlemon/jlemon.17.jpg,[ 41  83  54 ... 119 137 109]
1049,/content/drive/My Drive/faces94/male/jlemon/jlemon.19.jpg,[ 37  84  50 ... 122 137 110]
1050,/content/drive/My Drive/faces94/male/jlemon/jlemon.18.jpg,[ 38  88  55 ... 155 163 132]
1051,/content/drive/My Drive/faces94/male/jlemon/jlemon.5.jpg,[ 41  88  52 ... 134 145 121]
1052,/content/drive/My Drive/faces94/male/jlemon/jlemon.4.jpg,[ 44  88  52 ... 114 135 108]
1053,/content/drive/My Drive/faces94/male/jlemon/jlemon.2.jpg,[ 46  88  53 ... 109 137 106]
1054,/content/drive/My Drive/faces94/male/jlemon/jlemon.3.jpg,[ 41  86  50 ... 122 132 112]
1055,/content/drive/My Drive/faces94/male/jlemon/jlemon.20.jpg,[ 40  85  55 ... 163 169 140]
